work_id,state,constituency,honble_members_of_parliament,work_category,work_description,work_status,status_category,anomaly_score,anomaly_label,anomaly_severity,anomaly_category,triggered_rules,explanation,key_metrics,statistical_score,rule_score,if_score,sanction_amount,total_spent,cost_overrun_ratio,amount_disbursed,sanction_delay_days,completion_duration_days,recommended_date,sanction_date,completion_date,vendor_hhi,vendor_count,payment_count,max_vendor_share,single_vendor_flag,missing_image_flag,payment_still_pending,near_threshold_count,near_threshold_ratio,advance_payment_ratio,amount_vs_category_median,duration_vs_category_median
WS/MP577/2024-2025/133592,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,kharva game bhuriya faliya ma c.c.road nu kam,Sanction,To Be Implemented,0.07042983516759992,False,none,,,,,0.19965013284184266,0.0,0.05862086273468359,249291.0,,,,253,,2024-07-17,2025-03-27,,1.0,,,1.0,False,False,False,,,,0.83097,
WS/MP577/2025-2026/133593,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,DHAMANBARI GAME NISHAL FALIYAMA SAMUHIK KUVANU KAM,Sanction,To Be Implemented,0.37888725001888407,False,low,,R03,,,0.37073634597916494,0.5,0.24629475292597947,350000.0,,,,534,,2024-07-17,2026-01-02,,1.0,,,1.0,False,False,False,,,,1.1666666666666667,
WS/MP577/2025-2026/133594,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,patiya game katara faliya thi samshan sudhi c.c.road nu kam,Sanction,To Be Implemented,0.3807690405768953,False,low,,R03,,,0.3753766518981082,0.5,0.24835679314962356,250000.0,,,,544,,2024-07-17,2026-01-12,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2025-2026/133595,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,nadhelav game bara na kotar thi shala taraf jata rasta par c.c.road nu kam,Sanction,To Be Implemented,0.3418005338024709,False,low,,R03,,,0.32188483296699066,0.5,0.17522664445920932,247496.0,,,,444,,2024-07-17,2025-10-04,,1.0,,,1.0,False,False,False,,,,0.8249866666666666,
WS/MP577/2025-2026/133596,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,abhlod game mukhy rastaa thi  bor faliya sudhi c.c.road nu kam,Sanction,To Be Implemented,0.3807690405768953,False,low,,R03,,,0.3753766518981082,0.5,0.24835679314962356,300000.0,,,,544,,2024-07-17,2026-01-12,,1.0,,,1.0,False,False,False,,,,1.0,
WS/MP577/2024-2025/133597,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,nimach game nichvas faliya ma c.c.road nu kam,Physical Inspection,Ongoing,0.37274939761779585,False,low,,R07,,,0.2000911209009997,0.75,0.06493319255013108,249291.0,249291.0,1.0,,253,,2024-07-17,2025-03-27,,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,0.83097,
WS/MP577/2024-2025/133598,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,vadva game bariya faliya anganvadi ne jodto c.c.road nu kam,Sanction,To Be Implemented,0.07042983516759992,False,none,,,,,0.19965013284184266,0.0,0.05862086273468359,249291.0,,,,253,,2024-07-17,2025-03-27,,1.0,,,1.0,False,False,False,,,,0.83097,
WS/MP577/2025-2026/133599,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,zarikhareli ma vaniya faliyama sarvajanik kuva nu kam,Sanction,To Be Implemented,0.3807690405768953,False,low,,R03,,,0.3753766518981082,0.5,0.24835679314962356,250000.0,,,,544,,2024-07-17,2026-01-12,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2024-2025/133600,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,sahada game nishal faliya thi khaped faliya ne jodto c.c.road nu kam,Physical Inspection,Completed,0.4310373404160601,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹249,291; Disbursed: ₹249,291; Cost ratio: 1.00; Sanction delay: 253d; Duration: 512d",0.2000911209009997,0.75,0.2314701719737433,249291.0,249291.0,1.0,249291.0,253,512.0,2024-07-17,2025-03-27,2026-08-21,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,0.83097,2.245614035087719
WS/MP577/2024-2025/133601,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,nava faliya thi bamniya sudhi c.c.road nu kam,Physical Inspection,Completed,0.43185717987892347,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹249,291; Disbursed: ₹249,291; Cost ratio: 1.00; Sanction delay: 253d; Duration: 514d",0.2000911209009997,0.75,0.2338125704390671,249291.0,249291.0,1.0,249291.0,253,514.0,2024-07-17,2025-03-27,2026-08-23,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,0.83097,2.254385964912281
WS/MP577/2025-2026/133602,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,nadhelav game burva  faliyama sarvjanik kuva nu kam,Physical Inspection,Ongoing,0.3854121893418385,False,low,,R03,,,0.37581763995726525,0.5,0.26130794100720633,250000.0,250000.0,1.0,,544,,2024-07-17,2026-01-12,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.8333333333333334,
WS/MP577/2025-2026/133603,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,rayan game paka road thi gamtal sudhi c.c.road nu kam,Sanction,To Be Implemented,0.3807690405768953,False,low,,R03,,,0.3753766518981082,0.5,0.24835679314962356,250000.0,,,,544,,2024-07-17,2026-01-12,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2025-2026/133604,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,PANIVED GAME KALADALA FALIYAMA SARKARI SARVE NUMBER 333 MA SAMUHIK KUVANU KAM,Sanction,To Be Implemented,0.37888725001888407,False,low,,R03,,,0.37073634597916494,0.5,0.24629475292597947,250000.0,,,,534,,2024-07-17,2026-01-02,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2025-2026/133605,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,khalta garbadi game risol faliya ma c.c road nu kam,Sanction,To Be Implemented,0.37888725001888407,False,low,,R03,,,0.37073634597916494,0.5,0.24629475292597947,250000.0,,,,534,,2024-07-17,2026-01-02,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2024-2025/133606,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,dumka game main road thi mukhy nishal sudhi c.c.road nu kam,Sanction,To Be Implemented,0.06545046910169815,False,none,,,,,0.19320370895177633,0.0,0.048998691039297326,250000.0,,,,242,,2024-07-17,2025-03-16,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2024-2025/133607,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,motimalu game main road thi baheda faliya sudhi c.c.road nu kam,Sanction,To Be Implemented,0.06545046910169815,False,none,,,,,0.19320370895177633,0.0,0.048998691039297326,250000.0,,,,242,,2024-07-17,2025-03-16,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2024-2025/133608,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,dumka game anganvadi kendr number 4 par c.c.road nu kam,Sanction,To Be Implemented,0.06545046910169815,False,none,,,,,0.19320370895177633,0.0,0.048998691039297326,250000.0,,,,242,,2024-07-17,2025-03-16,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2025-2026/133609,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,khalta game mohaniya faliya ma c.c road nu kam,Sanction,To Be Implemented,0.37888725001888407,False,low,,R03,,,0.37073634597916494,0.5,0.24629475292597947,250000.0,,,,534,,2024-07-17,2026-01-02,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2026-2027/133610,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,vakota game maji sarpanch faliya ma sarvjanik kuva nu kam,Sanction,To Be Implemented,0.42976351358912224,True,medium,temporal,R03,"Sanction was delayed by 713 days after recommendation, far exceeding the typical processing time.","Sanction: ₹250,000; Sanction delay: 713d; Vendor HHI: 1.00",0.42985142616801664,0.5,0.34943044870605167,250000.0,,,,713,,2024-07-17,2026-06-30,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2025-2026/133611,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,dhanarpatiya game mukhy  faliyama c.c.road nu kam,Sanction,To Be Implemented,0.37888725001888407,False,low,,R03,,,0.37073634597916494,0.5,0.24629475292597947,250000.0,,,,534,,2024-07-17,2026-01-02,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2024-2025/133612,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,khajuri game mali faliya ma c.c.road nu kam,Sanction,To Be Implemented,0.06545046910169815,False,none,,,,,0.19320370895177633,0.0,0.048998691039297326,250000.0,,,,242,,2024-07-17,2025-03-16,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2025-2026/133613,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,zabu game bamaniya faliya ma sarvajanik kuva nu kam,Sanction,To Be Implemented,0.37888725001888407,False,low,,R03,,,0.37073634597916494,0.5,0.24629475292597947,250000.0,,,,534,,2024-07-17,2026-01-02,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP577/2025-2026/133614,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,zabu game pateliya faliya ma c.c.road nu kam,Sanction,To Be Implemented,0.37888725001888407,False,low,,R03,,,0.37073634597916494,0.5,0.24629475292597947,250000.0,,,,534,,2024-07-17,2026-01-02,,1.0,,,1.0,False,False,False,,,,0.8333333333333334,
WS/MP18152/2024-2025/133686,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school bajakhana main,Physical Inspection,Completed,0.04976554291357248,False,none,,,,,0.15402739165944024,0.0,0.032167699996321186,300000.0,300000.0,1.0,300000.0,11,248.0,2024-07-22,2024-08-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.0,1.087719298245614
WS/MP18152/2024-2025/133687,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Gondara,Physical Inspection,Completed,0.04976554291357248,False,none,,,,,0.15402739165944024,0.0,0.032167699996321186,300000.0,300000.0,1.0,300000.0,11,248.0,2024-07-22,2024-08-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.0,1.087719298245614
WS/MP18152/2024-2025/133688,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Sedha Singhwala,Physical Inspection,Completed,0.04976554291357248,False,none,,,,,0.15402739165944024,0.0,0.032167699996321186,300000.0,300000.0,1.0,300000.0,11,248.0,2024-07-22,2024-08-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.0,1.087719298245614
WS/MP18152/2024-2025/133689,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Rauwala,Physical Inspection,Completed,0.04976554291357248,False,none,,,,,0.15402739165944024,0.0,0.032167699996321186,300000.0,300000.0,1.0,300000.0,11,248.0,2024-07-22,2024-08-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.0,1.087719298245614
WS/MP18152/2024-2025/133690,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Dal Singh Wala,Physical Inspection,Completed,0.04976554291357248,False,none,,,,,0.15402739165944024,0.0,0.032167699996321186,300000.0,300000.0,1.0,300000.0,11,248.0,2024-07-22,2024-08-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.0,1.087719298245614
WS/MP18152/2024-2025/133691,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Bajakhana (Bus adda),Physical Inspection,Completed,0.04976554291357248,False,none,,,,,0.15402739165944024,0.0,0.032167699996321186,300000.0,300000.0,1.0,300000.0,11,248.0,2024-07-22,2024-08-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.0,1.087719298245614
WS/MP18152/2024-2025/133692,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Okandwala,Physical Inspection,Completed,0.08594388650758457,False,none,,,,,0.16282389592671886,0.0,0.12925117864544244,299155.0,299155.0,1.0,299155.0,42,217.0,2024-07-22,2024-09-02,2025-04-07,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.2758870819474854,0.9971833333333333,0.9517543859649122
WS/MP18152/2024-2025/133693,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Gumti Khurd,Physical Inspection,Completed,0.04976554291357248,False,none,,,,,0.15402739165944024,0.0,0.032167699996321186,300000.0,300000.0,1.0,300000.0,11,248.0,2024-07-22,2024-08-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.0,1.087719298245614
WS/MP18152/2024-2025/133694,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Construction of MID DAY Meal Shed in Govt Primary school Pakka No.4,Physical Inspection,Completed,0.04976554291357248,False,none,,,,,0.15402739165944024,0.0,0.032167699996321186,300000.0,300000.0,1.0,300000.0,11,248.0,2024-07-22,2024-08-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.0,1.087719298245614
WS/MP18152/2024-2025/133695,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Construction of Cycle Shed in Govt Primary school Lambwali,Physical Inspection,Completed,0.04267740248489751,False,none,,,,,0.14051657806054557,0.0,0.02156645134217461,197304.0,197304.0,1.0,197304.0,42,217.0,2024-07-22,2024-09-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.65768,0.9517543859649122
WS/MP18152/2024-2025/133696,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Installation of RO System and water cooler in Govt Primary school Pakka No.4,Physical Inspection,Completed,0.06776726251985257,False,none,,,,,0.15402739165944024,0.0,0.08360118458569288,84500.0,84500.0,1.0,84500.0,11,248.0,2024-07-22,2024-08-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.2816666666666667,1.087719298245614
WS/MP18152/2024-2025/133697,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Construction of Smart Classroom & Cycle Shed in Govt Primary school Machaki Mal Singh,Physical Inspection,Completed,0.30264734466780596,False,low,,,,,0.3329664612838342,0.0,0.626873512419564,298940.0,298940.0,1.0,298940.0,42,217.0,2024-07-22,2024-09-02,2025-04-07,0.4012966373830427,3.0,3.0,0.5316785977119154,False,False,False,0.0,0.0,0.30106375861376866,0.9964666666666666,0.9517543859649122
WS/MP18152/2024-2025/133698,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Installation of Two Interactive panel for Smart Class in Govt High school Dhimanwali,Physical Inspection,Completed,0.04278169336967596,False,none,,,,,0.14095756611970262,0.0,0.02154943382785801,250000.0,250000.0,1.0,250000.0,42,247.0,2024-07-22,2024-09-02,2025-05-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.8333333333333334,1.0833333333333333
WS/MP18152/2024-2025/133699,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Installation of RO System and water cooler in Govt Primary school Dhilwan kalan,Physical Inspection,Completed,0.0572538615078817,False,none,,,,,0.1438490746631998,0.0,0.06083312240594785,84500.0,84500.0,1.0,84500.0,42,217.0,2024-07-22,2024-09-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.2816666666666667,0.9517543859649122
WS/MP18152/2024-2025/133700,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Installation of RO System and water cooler in Govt Primary school Gurri Sangar,Physical Inspection,Completed,0.07917817365955998,False,none,,,,,0.15219326840481748,0.0,0.11751387588101603,100000.0,100000.0,1.0,100000.0,163,62.0,2024-07-22,2025-01-01,2025-03-04,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.3333333333333333,0.2719298245614035
WS/MP18152/2024-2025/133701,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Installation of RO System and water cooler in Govt Primary school Bajakhana Main,Physical Inspection,Completed,0.06776726251985257,False,none,,,,,0.15402739165944024,0.0,0.08360118458569288,84500.0,84500.0,1.0,84500.0,11,248.0,2024-07-22,2024-08-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.2816666666666667,1.087719298245614
WS/MP18152/2024-2025/133702,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Installation of RO System and water cooler in Govt Middle school Chahal,Physical Inspection,Completed,0.06000540491130746,False,none,,,,,0.1438490746631998,0.0,0.0686946749871643,84500.0,84500.0,1.0,84500.0,42,247.0,2024-07-22,2024-09-02,2025-05-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.2816666666666667,1.0833333333333333
WS/MP18152/2024-2025/133703,Punjab,FARIDKOT(SC),SARABJEET SINGH KHALSA,Normal/Others,Installation of RO System and water cooler in Govt Primary school Dhudi,Physical Inspection,Completed,0.06776726251985257,False,none,,,,,0.15402739165944024,0.0,0.08360118458569288,84500.0,84500.0,1.0,84500.0,11,248.0,2024-07-22,2024-08-02,2025-04-07,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.2816666666666667,1.087719298245614
WS/MP577/2024-2025/133772,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,DUNGAR GAME KHAJURIYA FALIYA MA NAALA NU KAM,Physical Inspection,Completed,0.06369906950632738,False,none,,,,,0.15679875957679526,0.0,0.06999822746322448,225200.0,225200.0,1.0,225200.0,172,317.0,2024-07-20,2025-01-08,2025-11-21,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.7506666666666667,1.3903508771929824
WS/MP577/2024-2025/133773,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,DUNGAR GAME VALAY NADI PAR SANRAKSHAN DIVAL NU KAM,Physical Inspection,Completed,0.05925136576599056,False,none,,,,,0.15635777151763822,0.0,0.05760549396166004,328900.0,328900.0,1.0,328900.0,172,105.0,2024-07-20,2025-01-08,2025-04-23,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,1.0963333333333334,0.4605263157894737
WS/MP577/2024-2025/133774,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,DUNGAR GAME KADECHHA FALIYA MA MUKHY RASTA THI VINODBHAI VALABHAINA GHAR SUDHI R.C.C ROAD NU KAM,Physical Inspection,Completed,0.05963789001849419,False,none,,,,,0.15679875957679526,0.0,0.058394857497986785,288400.0,288400.0,1.0,288400.0,172,105.0,2024-07-20,2025-01-08,2025-04-23,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.9613333333333334,0.4605263157894737
WS/MP577/2024-2025/133775,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,DUNGAR GAME KUND FALIYA MA SAMUHIK KUVA NU KAM,Physical Inspection,Completed,0.059769693376712826,False,none,,,,,0.15679875957679526,0.0,0.0587714385214686,292600.0,292600.0,1.0,292600.0,172,103.0,2024-07-20,2025-01-08,2025-04-21,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.9753333333333334,0.4517543859649123
WS/MP577/2024-2025/133776,Gujarat,DAHOD(ST),Jaswantsinh Sumanbhai Bhabhor,Normal/Others,DUNGAR GAME NARANBHAI NA FALIYA MA SAMUHIK KUVA NU KAM,Physical Inspection,Completed,0.05963789001849419,False,none,,,,,0.15679875957679526,0.0,0.058394857497986785,289800.0,289800.0,1.0,289800.0,172,105.0,2024-07-20,2025-01-08,2025-04-23,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.966,0.4605263157894737
WS/MP641/2024-2025/133904,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,Construction of flood control embankments in village Makadkheda (Narmada River),Vendor Identification,Ongoing,0.24958541808019008,False,low,,,,,0.4949379574036416,0.0,0.35957408208365627,1000000.0,900000.0,0.9,,183,,2024-07-22,2025-01-21,,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.5555555555555556,3.3333333333333335,
WS/MP641/2024-2025/133905,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,Construction of common work shed in village Bhopada at Salakhedi Road,Work Completed,Completed,0.13648961025968764,False,none,,,,,0.15446837971859728,0.0,0.27963575808582375,250000.0,250000.0,1.0,250000.0,167,436.0,2024-07-22,2025-01-05,2026-03-17,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.5,0.8333333333333334,1.912280701754386
WS/MP641/2024-2025/133906,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,Construction of community hall in village Oon Bujurga at behind Bholaram farm,Work partially Completed,Ongoing,0.1708758146397211,False,none,,,,,0.15402739165944024,0.0,0.37819704778531726,500000.0,500000.0,1.0,,167,,2024-07-22,2025-01-05,,1.0,1.0,3.0,1.0,True,False,False,0.0,0.0,0.5,1.6666666666666667,
WS/MP641/2024-2025/133909,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,Construction of common work shed in village Ranipura (Morani Panchayat) at near old Hanuman Mandir,Vendor Identification,Ongoing,0.20017413829173974,False,low,,,,,0.4136039811432644,0.0,0.27649469430263895,250000.0,150000.0,0.6,,92,,2024-07-22,2024-10-22,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,0.8333333333333334,
